C08W  -20.4158  -175.5051  160.2905  0.732382  0.010145  0.451198  0.002640  18.22  0.92
C09W  -20.4158  -175.5051  160.2905  0.991525  0.013963  0.455512  0.002658  24.25  1.22
C10W  -20.4158  -175.5051  160.2905  1.063071  0.013167  0.485268  0.002576  25.45  1.24
CICA  -18.1660  -177.8764  580.6920  1.592139  0.025746  0.000000  1.000000  12.74  1.75
NADI  -18.1660  -177.8764  580.6920  1.548589  0.030249  0.608577  0.005810  9.80  1.40
A11  -19.7535  -175.6385  226.5878  0.661846  0.011276  0.505468  0.004631  9.17  0.71
B03  -19.7535  -175.6385  226.5878  0.604926  0.007362  0.367021  0.002207  11.39  0.92
B07W  -19.7535  -175.6385  226.5878  0.594524  0.007358  0.431209  0.002656  11.29  0.78
B08  -19.7535  -175.6385  226.5878  0.672243  0.008537  0.472563  0.006431  12.58  0.79
C08W  -19.7535  -175.6385  226.5878  0.824677  0.011734  0.448122  0.002777  15.12  1.03
C09W  -19.7535  -175.6385  226.5878  1.122708  0.009085  0.000000  1.000000  19.65  1.75
C13  -19.7535  -175.6385  226.5878  0.643263  0.010836  0.475209  0.004022  11.22  0.76
C03W  -20.3421  -177.3144  505.4737  0.452960  0.014974  0.321103  0.003240  3.91  0.78
MOAL  -20.3421  -177.3144  505.4737  0.651632  0.013966  0.000000  1.000000  5.02  1.75
FONI  -22.1466  -179.0134  632.2734  0.344903  0.002035  0.000000  1.000000  2.15  1.75
PNGI  -22.1466  -179.0134  632.2734  0.462222  0.002839  0.210706  0.003669  2.78  1.24
B05W  -17.9740  -177.9197  595.6951  1.078378  0.010699  0.000000  1.000000  7.67  1.75
N02W  -17.9740  -177.9197  595.6951  1.558226  0.011062  0.552028  0.006274  11.75  1.56
N03W  -17.9740  -177.9197  595.6951  0.809497  0.014501  0.519897  0.003342  6.22  0.86
A02W  -21.0703  -176.0555  200.9742  0.625604  0.011514  0.339955  0.002279  12.83  1.03
A03  -21.0703  -176.0555  200.9742  0.624622  0.010402  0.427456  0.002443  13.02  0.82
B03  -21.0703  -176.0555  200.9742  0.750729  0.011520  0.411280  0.002403  12.98  1.02
B05W  -21.0703  -176.0555  200.9742  0.699716  0.011627  0.559621  0.006988  12.24  0.70
B11W  -21.0703  -176.0555  200.9742  0.796205  0.021045  0.000000  1.000000  12.79  1.75
C05W  -21.0703  -176.0555  200.9742  0.773592  0.011129  0.435280  0.002530  15.83  0.99
C09W  -21.0703  -176.0555  200.9742  1.143754  0.013649  0.446130  0.002721  23.82  1.44
C10W  -21.0703  -176.0555  200.9742  1.112239  0.011827  0.501083  0.003270  23.60  1.25
C11W  -21.0703  -176.0555  200.9742  0.879618  0.013245  0.427019  0.003600  18.81  1.15
C13  -21.0703  -176.0555  200.9742  0.753889  0.018626  0.463005  0.002972  15.15  0.91
N01W  -21.0703  -176.0555  200.9742  1.106287  0.015878  0.531233  0.003650  15.36  1.15
A11  -22.1088  -179.1263  613.9389  0.632181  0.016164  0.491991  0.004258  4.52  0.70
NMKA  -22.1088  -179.1263  613.9389  0.462862  0.002329  0.000000  1.000000  2.91  1.75
PNGI  -22.1088  -179.1263  613.9389  0.532400  0.003967  0.229713  0.002036  3.20  1.29
C05W  -22.5243  -175.4775  57.5531  0.514029  0.013451  0.399428  0.002089  9.52  0.72
C10W  -22.5243  -175.4775  57.5531  1.049050  0.015506  0.414373  0.002473  21.02  1.47
C11W  -22.5243  -175.4775  57.5531  0.687983  0.016373  0.000000  1.000000  14.49  1.75
LBSA  -17.2529  -178.8939  572.8308  1.543576  0.018933  0.580146  0.004684  11.98  1.47
TVNI  -17.2529  -178.8939  572.8308  1.211703  0.022736  0.000000  1.000000  9.75  1.75
A01  -20.3494  -177.2288  509.5714  0.467685  0.010928  0.175207  0.002241  3.92  1.47
FONI  -20.3494  -177.2288  509.5714  0.219885  0.001418  0.000000  1.000000  1.81  1.75
B01W  -17.3751  -178.1596  542.2067  0.572276  0.009644  0.345972  0.002036  3.82  0.90
B06  -17.3751  -178.1596  542.2067  0.821532  0.015955  0.539609  0.004467  5.96  0.85
B07W  -17.3751  -178.1596  542.2067  1.056648  0.017449  0.551528  0.004069  7.79  1.07
LBSA  -17.3751  -178.1596  542.2067  1.392583  0.011818  0.000000  1.000000  10.73  1.75
TVNI  -17.3751  -178.1596  542.2067  1.297617  0.020614  0.520539  0.005890  10.52  1.39
B12  -19.8320  -177.5555  451.1389  0.713278  0.029180  0.000000  1.000000  7.01  1.75
C08W  -19.8320  -177.5555  451.1389  0.844908  0.017770  0.000000  1.000000  8.06  1.75
A03  -19.2690  -177.1994  556.3945  0.532840  0.008601  0.000000  1.000000  4.01  1.75
B12  -19.2690  -177.1994  556.3945  0.822322  0.015068  0.000000  1.000000  6.86  1.75
FONI  -19.2690  -177.1994  556.3945  0.228007  0.001841  0.000000  1.000000  1.75  1.75
A01  -19.9606  -177.4856  418.4649  0.597802  0.011363  0.000000  1.000000  5.53  1.75
B12  -19.9606  -177.4856  418.4649  0.873320  0.014701  0.607309  0.007412  9.20  0.80
C09W  -19.9606  -177.4856  418.4649  1.025431  0.011331  0.520625  0.005045  10.39  1.09
C10W  -19.9606  -177.4856  418.4649  1.090659  0.014266  0.594041  0.005361  11.00  1.02
PNGI  -19.9606  -177.4856  418.4649  0.502672  0.004676  0.157494  0.002007  4.47  1.81
A03  -21.2178  -176.1213  194.5809  0.512208  0.010283  0.375057  0.003492  11.04  0.76
A06W  -21.2178  -176.1213  194.5809  0.785979  0.015581  0.419881  0.003728  17.16  1.04
A11  -21.2178  -176.1213  194.5809  0.670644  0.017381  0.500853  0.005042  13.27  0.75
C10W  -21.2178  -176.1213  194.5809  0.864826  0.014317  0.452373  0.003639  18.58  1.07
S02W  -21.0830  -178.3458  681.1604  0.950652  0.023576  0.396227  0.004589  6.76  1.38
VAVP  -21.0830  -178.3458  681.1604  0.507874  0.003399  0.000000  1.000000  3.03  1.75
FONI  -15.2838  -172.1969  44.5926  0.285928  0.001344  0.000000  1.000000  2.38  1.75
VAVP  -15.2838  -172.1969  44.5926  0.228262  0.001285  0.000000  1.000000  3.00  1.75
FONI  -20.7239  -178.0873  569.2579  0.267065  0.001617  0.000000  1.000000  1.93  1.75
PNGI  -20.7239  -178.0873  569.2579  0.279174  0.001212  0.118077  0.002044  1.96  1.33
B02  -20.1571  -177.6935  559.4031  0.481186  0.017431  0.000000  1.000000  3.67  1.75
B04W  -20.1571  -177.6935  559.4031  0.587389  0.027642  0.000000  1.000000  4.53  1.75
C02  -20.1571  -177.6935  559.4031  0.657281  0.022805  0.553021  0.005786  5.10  0.65
C09W  -20.1571  -177.6935  559.4031  0.965922  0.031321  0.573889  0.004530  7.82  0.93
EUAP  -20.1571  -177.6935  559.4031  0.284551  0.004563  0.000000  1.000000  2.15  1.75
MOAL  -20.1571  -177.6935  559.4031  0.976278  0.025048  0.000000  1.000000  7.32  1.75
PNGI  -20.1571  -177.6935  559.4031  0.313127  0.002024  0.161894  0.002012  2.30  1.08
FONI  -25.9401  -179.8218  657.3418  0.310371  0.001967  0.000000  1.000000  1.61  1.75
NMKA  -25.9401  -179.8218  657.3418  0.341088  0.001672  0.000000  1.000000  1.78  1.75
PNGI  -25.9401  -179.8218  657.3418  0.416639  0.001964  0.000000  1.000000  2.06  1.75
C08W  -19.6168  -175.6001  235.7448  0.985011  0.007669  0.559881  0.002931  17.54  1.02
C09W  -19.6168  -175.6001  235.7448  1.102845  0.007264  0.650519  0.004664  18.91  0.99
C10W  -19.6168  -175.6001  235.7448  1.045510  0.011425  0.635424  0.003546  17.06  0.96
A03  -21.9970  -179.0183  633.2061  0.530544  0.018437  0.000000  1.000000  3.61  1.75
A06W  -21.9970  -179.0183  633.2061  0.732047  0.016204  0.000000  1.000000  5.07  1.75
A11  -21.9970  -179.0183  633.2061  0.586709  0.024984  0.000000  1.000000  4.12  1.75
B02  -21.9970  -179.0183  633.2061  0.663661  0.019793  0.000000  1.000000  4.08  1.75
B05W  -21.9970  -179.0183  633.2061  0.671230  0.023103  0.308932  0.003567  4.28  1.20
C03W  -21.9970  -179.0183  633.2061  0.545231  0.021486  0.231282  0.002522  3.62  1.30
PNGI  -21.9970  -179.0183  633.2061  0.278021  0.002229  0.000000  1.000000  1.66  1.75
C03W  -20.8200  -175.9976  208.2930  0.549424  0.013864  0.426214  0.002816  11.04  0.72
C09W  -20.8200  -175.9976  208.2930  0.964925  0.014343  0.500725  0.003052  19.87  1.09
C10W  -20.8200  -175.9976  208.2930  0.935994  0.015034  0.507248  0.003755  19.33  1.04
C02  -21.7152  -175.2766  69.2652  0.365211  0.003133  0.000000  1.000000  8.99  1.75
C09W  -21.7152  -175.2766  69.2652  0.817946  0.004981  0.383274  0.002101  20.06  1.23
C10W  -21.7152  -175.2766  69.2652  0.883759  0.008470  0.297165  0.002102  23.26  1.69
C11W  -20.7496  -174.6176  81.7078  0.504336  0.011280  0.000000  1.000000  11.31  1.75
FOA  -20.7496  -174.6176  81.7078  0.225821  0.000899  0.000000  1.000000  6.44  1.75
A03  -20.7843  -176.0089  213.3286  0.717440  0.010304  0.578637  0.002687  13.83  0.70
C03W  -20.7843  -176.0089  213.3286  0.773308  0.020661  0.563547  0.002666  15.08  0.76
C09W  -20.7843  -176.0089  213.3286  1.290285  0.020661  0.624330  0.004028  25.65  1.14
C10W  -20.7843  -176.0089  213.3286  1.164573  0.020340  0.000000  1.000000  23.26  1.75
C08W  -20.5162  -175.6267  161.5389  0.877838  0.014659  0.542674  0.002966  21.92  0.92
C09W  -20.5162  -175.6267  161.5389  1.018760  0.015089  0.572862  0.003413  25.54  1.00
B03  -20.6391  -175.7111  174.3298  0.584650  0.012541  0.401388  0.002107  12.95  0.83
C03W  -20.6391  -175.7111  174.3298  0.629656  0.010463  0.482238  0.002511  15.06  0.73
C05W  -20.6391  -175.7111  174.3298  0.759162  0.009906  0.520189  0.002611  18.28  0.82
C08W  -20.6391  -175.7111  174.3298  0.817370  0.011849  0.559706  0.002701  19.24  0.83
C09W  -20.6391  -175.7111  174.3298  1.076495  0.013400  0.540407  0.002701  26.11  1.14
B05W  -18.9972  -175.1852  200.8736  0.893963  0.010932  0.578839  0.004089  17.07  0.88
C09W  -18.9972  -175.1852  200.8736  1.408894  0.012509  0.683832  0.005144  21.33  1.13
A06W  -21.4652  -176.0091  159.5863  0.713875  0.007263  0.431715  0.001886  18.46  0.93
C10W  -21.4652  -176.0091  159.5863  0.906258  0.007595  0.535188  0.002776  21.72  0.96
B03  -19.8580  -174.9673  173.8566  0.538853  0.020118  0.000000  1.000000  12.94  1.75
C03W  -19.8580  -174.9673  173.8566  0.492043  0.009288  0.000000  1.000000  9.46  1.75
C08W  -19.8580  -174.9673  173.8566  0.796280  0.020672  0.522630  0.004352  16.12  0.87
EUAP  -19.8580  -174.9673  173.8566  0.479006  0.003064  0.000000  1.000000  8.69  1.75
TNGA  -19.8580  -174.9673  173.8566  0.429928  0.004124  0.000000  1.000000  8.46  1.75
NMKA  -21.9730  -175.3697  64.4627  0.507593  0.006655  0.000000  1.000000  9.90  1.75
PNGI  -21.9730  -175.3697  64.4627  0.558367  0.005625  0.323200  0.002302  8.68  0.98
FOA  -18.5104  -173.6999  75.8990  0.233397  0.000906  0.000000  1.000000  5.69  1.75
NMKA  -18.5104  -173.6999  75.8990  0.191739  0.000718  0.000000  1.000000  3.35  1.75
B05W  -20.1272  -175.8032  263.8573  0.612931  0.015953  0.496224  0.002377  9.89  0.69
C09W  -20.1272  -175.8032  263.8573  1.046597  0.015255  0.609171  0.004585  16.77  0.95
B04W  -20.4927  -175.8086  195.3082  0.628798  0.009505  0.396602  0.001789  12.86  0.89
B06  -20.4927  -175.8086  195.3082  0.570050  0.009057  0.457915  0.002500  11.59  0.70
C02  -20.4927  -175.8086  195.3082  0.637818  0.009761  0.459708  0.002069  13.66  0.77
C05W  -20.4927  -175.8086  195.3082  0.674744  0.015166  0.461947  0.002120  14.65  0.82
C08W  -20.4927  -175.8086  195.3082  0.794534  0.009454  0.488223  0.002304  17.29  0.92
C09W  -20.4927  -175.8086  195.3082  0.957619  0.010851  0.561031  0.004746  20.99  0.97
C10W  -20.4927  -175.8086  195.3082  1.001734  0.012859  0.540220  0.002368  21.35  1.04
A05  -20.7045  -175.4605  128.0065  0.933777  0.008041  0.000000  1.000000  23.17  1.75
C01W  -20.7045  -175.4605  128.0065  0.475340  0.006488  0.276621  0.002066  14.53  0.95
C03W  -20.7045  -175.4605  128.0065  0.668431  0.007331  0.000000  1.000000  20.65  1.75
C06  -20.7045  -175.4605  128.0065  0.653307  0.010641  0.449976  0.002209  18.25  0.78
C11W  -20.7045  -175.4605  128.0065  0.921349  0.010532  0.476912  0.002726  24.57  1.07
A08W  -23.2382  179.4026  585.1190  0.863328  0.022145  0.414001  0.003448  5.52  1.15
A12W  -23.2382  179.4026  585.1190  0.499964  0.029249  0.327320  0.002587  3.33  0.85
B03  -23.2382  179.4026  585.1190  0.529151  0.038342  0.395219  0.003942  2.97  0.74
B05W  -23.2382  179.4026  585.1190  0.801519  0.026468  0.502593  0.003995  4.55  0.88
B10  -23.2382  179.4026  585.1190  0.971277  0.030297  0.474742  0.003726  5.53  1.11
C05W  -23.2382  179.4026  585.1190  0.694631  0.028265  0.449120  0.005099  4.15  0.85
C08W  -23.2382  179.4026  585.1190  1.102130  0.035266  0.495181  0.004908  6.55  1.24
C09W  -23.2382  179.4026  585.1190  1.260774  0.025645  0.504559  0.005016  7.62  1.38
C10W  -23.2382  179.4026  585.1190  1.201999  0.029249  0.545999  0.005366  7.36  1.22
C16W  -23.2382  179.4026  585.1190  0.782576  0.033891  0.385396  0.003006  4.89  1.11
PNGI  -23.2382  179.4026  585.1190  0.334226  0.004273  0.000000  1.000000  1.77  1.75
A02W  -19.1938  -177.2084  564.8778  0.398500  0.014902  0.222983  0.002112  2.96  0.98
A03  -19.1938  -177.2084  564.8778  0.352058  0.009140  0.329915  0.002112  2.63  0.59
B05W  -19.1938  -177.2084  564.8778  0.461204  0.018992  0.000000  1.000000  3.67  1.75
B06  -19.1938  -177.2084  564.8778  0.576175  0.024182  0.379560  0.002615  4.61  0.84
B10  -19.1938  -177.2084  564.8778  0.923600  0.032679  0.000000  1.000000  7.50  1.75
B12  -19.1938  -177.2084  564.8778  0.716038  0.032679  0.463006  0.003813  5.90  0.85
C08W  -19.1938  -177.2084  564.8778  0.847396  0.021022  0.459766  0.003913  6.77  1.02
C09W  -19.1938  -177.2084  564.8778  0.967763  0.019465  0.435676  0.004723  7.66  1.23
C10W  -19.1938  -177.2084  564.8778  1.012851  0.021022  0.530189  0.004084  7.93  1.05
C12  -19.1938  -177.2084  564.8778  0.713050  0.035340  0.000000  1.000000  5.78  1.75
C15  -19.1938  -177.2084  564.8778  0.786781  0.028324  0.472999  0.004665  6.39  0.91
CICA  -19.1938  -177.2084  564.8778  1.113200  0.028324  0.398494  0.003129  8.37  1.54
FONI  -19.1938  -177.2084  564.8778  0.113976  0.001842  0.000000  1.000000  0.86  1.75
LBSA  -19.1938  -177.2084  564.8778  1.064834  0.016908  0.417028  0.003573  6.95  1.40
LKBA  -19.1938  -177.2084  564.8778  1.121087  0.026523  0.000000  1.000000  8.75  1.75
MOAL  -19.1938  -177.2084  564.8778  0.728743  0.023484  0.000000  1.000000  5.36  1.75
NMKA  -19.1938  -177.2084  564.8778  0.184126  0.001883  0.000000  1.000000  1.41  1.75
PNGI  -19.1938  -177.2084  564.8778  0.138173  0.001578  0.057749  0.002111  1.04  1.33
SUVA  -19.1938  -177.2084  564.8778  1.371158  0.031481  0.348129  0.007523  8.98  2.15
TVNI  -19.1938  -177.2084  564.8778  0.869352  0.032679  0.354700  0.004842  5.99  1.35
VABL  -19.1938  -177.2084  564.8778  1.195632  0.030360  0.313752  0.004581  8.96  2.10
VAVP  -19.1938  -177.2084  564.8778  0.094043  0.003782  0.000000  1.000000  0.68  1.75
A01  -23.5421  -176.5911  182.3433  0.302757  0.008146  0.135230  0.002762  4.35  1.27
A02W  -23.5421  -176.5911  182.3433  0.306998  0.011932  0.142003  0.002762  4.45  1.22
A03  -23.5421  -176.5911  182.3433  0.304082  0.013236  0.228700  0.002794  4.42  0.75
A05  -23.5421  -176.5911  182.3433  0.356703  0.020032  0.366040  0.003305  5.01  0.54
C03W  -23.5421  -176.5911  182.3433  0.579275  0.019297  0.248506  0.002762  7.17  1.31
C11W  -23.5421  -176.5911  182.3433  0.689609  0.013603  0.373523  0.003274  9.03  1.04
B11W  -20.0620  -173.9453  71.4369  0.676312  0.026222  0.000000  1.000000  10.17  1.75
C08W  -20.0620  -173.9453  71.4369  0.652871  0.022908  0.339000  0.002458  11.81  1.11
C10W  -20.0620  -173.9453  71.4369  0.968828  0.016811  0.310989  0.002508  16.36  1.81
N02W  -20.0620  -173.9453  71.4369  0.933284  0.026222  0.358273  0.003371  13.38  1.50
A03  -20.8930  -178.6609  645.8522  0.550511  0.012064  0.390752  0.003531  3.78  0.77
A05  -20.8930  -178.6609  645.8522  0.793664  0.020243  0.523769  0.005651  5.47  0.83
A06W  -20.8930  -178.6609  645.8522  0.899703  0.012348  0.000000  1.000000  6.30  1.75
A11  -20.8930  -178.6609  645.8522  0.594205  0.015209  0.413097  0.005209  4.27  0.80
B05W  -20.8930  -178.6609  645.8522  0.654523  0.015642  0.407392  0.004038  4.34  0.88
B06  -20.8930  -178.6609  645.8522  0.818053  0.017117  0.000000  1.000000  5.48  1.75
C03W  -20.8930  -178.6609  645.8522  0.752907  0.017117  0.338944  0.003567  5.09  1.22
C05W  -20.8930  -178.6609  645.8522  0.764811  0.017130  0.442946  0.003996  5.23  0.95
C06  -20.8930  -178.6609  645.8522  0.694678  0.020536  0.475486  0.006626  4.76  0.80
C09W  -20.8930  -178.6609  645.8522  1.019712  0.013301  0.470368  0.004705  7.06  1.20
C10W  -20.8930  -178.6609  645.8522  1.177185  0.018866  0.498241  0.005315  8.18  1.31
C11W  -20.8930  -178.6609  645.8522  0.753637  0.014781  0.422183  0.004061  5.25  0.98
B02  -17.8933  -174.7183  236.5654  0.476859  0.027703  0.364516  0.003557  6.34  0.74
N01W  -17.8933  -174.7183  236.5654  0.714869  0.034576  0.301609  0.003089  11.45  1.35
PNGI  -17.8933  -174.7183  236.5654  0.090867  0.002089  0.008262  0.002236  1.28  6.36
A06W  -21.5454  -178.7563  625.0079  0.801177  0.019713  0.482834  0.004500  5.72  0.92
A10W  -21.5454  -178.7563  625.0079  0.671641  0.027432  0.458291  0.004343  4.82  0.81
A11  -21.5454  -178.7563  625.0079  0.661194  0.018126  0.442356  0.004105  4.81  0.83
A12W  -21.5454  -178.7563  625.0079  0.681676  0.025486  0.448174  0.003552  5.02  0.84
C09W  -21.5454  -178.7563  625.0079  1.079654  0.017647  0.466148  0.004696  7.49  1.28
C16W  -21.5454  -178.7563  625.0079  1.031206  0.026427  0.432435  0.004610  7.33  1.31
EUAP  -21.5454  -178.7563  625.0079  0.375344  0.002516  0.169069  0.002091  2.51  1.24
FONI  -21.5454  -178.7563  625.0079  0.341551  0.003217  0.130945  0.002089  2.19  1.45
PNGI  -21.5454  -178.7563  625.0079  0.446993  0.003353  0.158766  0.002089  2.79  1.57
S02W  -21.5454  -178.7563  625.0079  0.829654  0.017191  0.440525  0.003208  6.07  1.04
B03  -19.8922  -175.0075  132.4832  0.376511  0.008785  0.273129  0.002029  11.41  0.76
B06  -19.8922  -175.0075  132.4832  0.515866  0.012729  0.279120  0.002029  13.85  1.02
C02  -19.8922  -175.0075  132.4832  0.538488  0.009149  0.351543  0.002029  14.38  0.86
C05W  -19.8922  -175.0075  132.4832  0.501168  0.007834  0.314600  0.002029  11.94  0.91
C09W  -19.8922  -175.0075  132.4832  0.854807  0.010193  0.000000  1.000000  19.37  1.75
FONI  -19.8922  -175.0075  132.4832  0.170504  0.001420  0.076841  0.002029  4.91  1.26
N01W  -19.8922  -175.0075  132.4832  0.610046  0.012072  0.286594  0.002029  15.75  1.22
B03  -17.8661  -174.6252  254.7052  0.648680  0.023140  0.351757  0.003292  8.16  1.04
B06  -17.8661  -174.6252  254.7052  0.781003  0.015244  0.459667  0.005399  9.77  0.95
B12  -17.8661  -174.6252  254.7052  0.913602  0.023977  0.438233  0.007443  10.57  1.15
C09W  -17.8661  -174.6252  254.7052  1.143024  0.017073  0.490387  0.006395  12.25  1.31
N01W  -17.8661  -174.6252  254.7052  0.526725  0.020693  0.300758  0.003393  7.78  1.00
N02W  -17.8661  -174.6252  254.7052  1.119950  0.023098  0.354245  0.004883  14.82  1.74
FOA  -18.0826  -174.6065  197.6761  0.137983  0.001349  0.007384  0.002604  2.17  10.40
PNGI  -18.0826  -174.6065  197.6761  0.126417  0.001768  0.000000  1.000000  1.97  1.75
A03  -21.9976  -179.1021  618.0644  0.511308  0.009131  0.324967  0.002859  3.55  0.87
A06W  -21.9976  -179.1021  618.0644  0.765996  0.013593  0.420374  0.003088  5.38  1.01
A12W  -21.9976  -179.1021  618.0644  0.479828  0.011634  0.000000  1.000000  3.52  1.75
A14W  -21.9976  -179.1021  618.0644  0.712453  0.015265  0.311878  0.002534  5.30  1.26
B02  -21.9976  -179.1021  618.0644  0.565154  0.016782  0.333254  0.002861  3.57  0.94
B04W  -21.9976  -179.1021  618.0644  0.833702  0.022590  0.347541  0.002713  5.32  1.32
B06  -21.9976  -179.1021  618.0644  0.798325  0.020018  0.000000  1.000000  5.16  1.75
B07W  -21.9976  -179.1021  618.0644  1.164360  0.016247  0.445944  0.003838  7.53  1.44
C06  -21.9976  -179.1021  618.0644  0.730977  0.015265  0.394625  0.003401  5.03  1.03
C10W  -21.9976  -179.1021  618.0644  1.101930  0.013601  0.448530  0.004678  7.59  1.36
C11W  -21.9976  -179.1021  618.0644  1.091541  0.017971  0.431401  0.004298  7.62  1.40
C16W  -21.9976  -179.1021  618.0644  0.703395  0.015742  0.384730  0.003158  4.89  1.00
PNGI  -21.9976  -179.1021  618.0644  0.320110  0.001724  0.087800  0.002114  1.94  2.04
B02  -20.0285  -177.5107  434.1502  0.622285  0.018866  0.397712  0.004756  5.74  0.88
B10  -20.0285  -177.5107  434.1502  1.024963  0.015969  0.442112  0.005824  10.27  1.29
C02  -20.0285  -177.5107  434.1502  0.786174  0.012408  0.000000  1.000000  7.52  1.75
C05W  -20.0285  -177.5107  434.1502  0.958181  0.022881  0.456216  0.005498  9.34  1.16
C06  -20.0285  -177.5107  434.1502  0.648711  0.015485  0.000000  1.000000  6.29  1.75
C09W  -20.0285  -177.5107  434.1502  1.187729  0.015485  0.488761  0.006143  11.85  1.36
C13  -20.0285  -177.5107  434.1502  0.629755  0.022915  0.000000  1.000000  6.32  1.75
A03  -17.8246  -178.2195  594.1376  0.730511  0.016054  0.000000  1.000000  4.68  1.75
A07  -17.8246  -178.2195  594.1376  0.747062  0.015569  0.475531  0.005239  4.89  0.87
B06  -17.8246  -178.2195  594.1376  0.656800  0.016789  0.465859  0.006661  4.59  0.77
B08  -17.8246  -178.2195  594.1376  0.927369  0.016043  0.513442  0.006218  6.59  1.00
B11W  -17.8246  -178.2195  594.1376  0.856076  0.022752  0.000000  1.000000  6.14  1.75
B12  -17.8246  -178.2195  594.1376  0.887767  0.010203  0.486140  0.005363  6.50  1.01
C05W  -17.8246  -178.2195  594.1376  0.614570  0.018251  0.481587  0.006919  4.14  0.70
C08W  -17.8246  -178.2195  594.1376  0.818267  0.019546  0.000000  1.000000  5.67  1.75
C09W  -17.8246  -178.2195  594.1376  1.014696  0.015569  0.469449  0.005363  6.94  1.19
C15  -17.8246  -178.2195  594.1376  0.777774  0.015569  0.000000  1.000000  5.53  1.75
CICA  -17.8246  -178.2195  594.1376  1.326679  0.018870  0.427286  0.003975  10.42  1.72
LKBA  -17.8246  -178.2195  594.1376  1.216055  0.018235  0.000000  1.000000  9.63  1.75
VABL  -17.8246  -178.2195  594.1376  1.203812  0.018870  0.466362  0.010739  9.46  1.43
B03  -23.2658  -179.2646  593.1332  0.733040  0.035457  0.000000  1.000000  4.43  1.75
C09W  -23.2658  -179.2646  593.1332  1.181219  0.038251  0.468619  0.005160  7.75  1.41
C11W  -23.2658  -179.2646  593.1332  0.909151  0.038251  0.406512  0.004945  6.10  1.23
PNGI  -23.2658  -179.2646  593.1332  0.258270  0.002926  0.000000  1.000000  1.47  1.75
TVNI  -23.2658  -179.2646  593.1332  1.273376  0.030857  0.351202  0.008458  6.58  2.00
B01W  -17.9740  -178.0765  617.2033  0.759028  0.018260  0.284398  0.002239  4.99  1.47
B02  -17.9740  -178.0765  617.2033  0.660301  0.031035  0.419511  0.003309  4.39  0.87
B05W  -17.9740  -178.0765  617.2033  0.729837  0.026809  0.407535  0.006872  5.03  0.99
B06  -17.9740  -178.0765  617.2033  0.937295  0.020643  0.509315  0.006940  6.51  1.02
B12  -17.9740  -178.0765  617.2033  0.977190  0.020854  0.000000  1.000000  7.09  1.75
FOA  -17.9740  -178.0765  617.2033  0.374303  0.002193  0.000000  1.000000  2.43  1.75
N01W  -17.9740  -178.0765  617.2033  0.920760  0.027953  0.445123  0.003597  6.43  1.14
N02W  -17.9740  -178.0765  617.2033  1.227886  0.028799  0.439582  0.004208  8.94  1.54
B05W  -17.2767  -178.9447  554.2641  0.430793  0.024532  0.426300  0.003342  2.85  0.55
TVNI  -17.2767  -178.9447  554.2641  1.024636  0.018685  0.251018  0.003927  8.34  2.22
VABL  -17.2767  -178.9447  554.2641  1.292674  0.017290  0.423783  0.005273  10.85  1.67
CICA  -17.5051  -178.3491  594.3637  1.220636  0.011490  0.401491  0.003420  9.90  1.72
VABL  -17.5051  -178.3491  594.3637  1.126945  0.010970  0.000000  1.000000  9.23  1.75
A12W  -18.3306  -175.0638  277.8410  1.070682  0.021545  0.577031  0.005779  10.18  1.03
B05W  -18.3306  -175.0638  277.8410  0.799153  0.015819  0.378653  0.002685  10.71  1.19
B06  -18.3306  -175.0638  277.8410  0.900734  0.017380  0.377898  0.004556  11.90  1.32
B07W  -18.3306  -175.0638  277.8410  1.331857  0.022419  0.524776  0.004310  17.60  1.40
B10  -18.3306  -175.0638  277.8410  1.204706  0.020731  0.572751  0.004608  15.73  1.18
B11W  -18.3306  -175.0638  277.8410  1.063345  0.012048  0.539103  0.004202  13.56  1.10
B12  -18.3306  -175.0638  277.8410  1.135778  0.018594  0.617703  0.005944  14.26  1.03
C07W  -18.3306  -175.0638  277.8410  1.259379  0.019971  0.000000  1.000000  15.88  1.75
C08W  -18.3306  -175.0638  277.8410  1.136500  0.018594  0.454825  0.004334  13.72  1.39
C09W  -18.3306  -175.0638  277.8410  1.343335  0.019260  0.473616  0.003228  15.34  1.57
C10W  -18.3306  -175.0638  277.8410  1.298424  0.017969  0.000000  1.000000  14.28  1.75
C15  -18.3306  -175.0638  277.8410  1.084775  0.022419  0.538390  0.005265  12.60  1.12
N01W  -18.3306  -175.0638  277.8410  0.828188  0.014477  0.362808  0.002256  12.49  1.29
A03  -20.2645  -177.9495  592.6717  0.627225  0.013054  0.000000  1.000000  4.68  1.75
A05  -20.2645  -177.9495  592.6717  0.758726  0.012363  0.444284  0.004399  5.71  0.94
A06W  -20.2645  -177.9495  592.6717  0.997508  0.012243  0.378900  0.002870  7.58  1.46
MOAL  -20.2645  -177.9495  592.6717  1.047092  0.010855  0.244179  0.003766  7.84  2.42
A11  -20.0226  -177.9036  639.5529  0.710127  0.014974  0.391511  0.002917  5.28  1.03
LKBA  -20.0226  -177.9036  639.5529  1.308663  0.011501  0.000000  1.000000  9.54  1.75
MOAL  -20.0226  -177.9036  639.5529  0.920248  0.006435  0.000000  1.000000  6.56  1.75
A05  -17.3653  -178.1955  576.9032  0.831049  0.020887  0.543897  0.004883  5.23  0.83
